"id","house_id","city_name","rooms","cost","tweet_id","c_counter"
1010,1102492,"Barcelona",1,780,"1355646589889622031",0
1011,336493,"Valencia",3,1349,"1355647222315147266",0
1012,1790941,"Ibiza",3,1279,"1355647854824595458",0
1013,1863817,"Sevilla",2,952,"1355649242384261121",0
1014,844017,"Madrid",5,624,"1355649874897883137",0
1015,674736,"Bilbao",4,1498,"1355651010740551686",0
1016,541537,"Valencia",2,1274,"1355652397939437569",0
1017,601438,"Bilbao",2,1050,"1355653030310502402",0
1018,1485628,"Madrid",3,705,"1355653662337609728",0
1019,830790,"Bilbao",3,1048,"1355654798096408578",0
1020,1306693,"Barcelona",1,742,"1355655933813268484",0
1021,1835861,"Madrid",2,1303,"1355657069471420427",0
1022,1210701,"Madrid",2,1368,"1355657701683044353",0
1023,751403,"Oviedo",3,1359,"1355658837399916546",0
1024,1285612,"Oviedo",1,1242,"1355660224615616517",0
1025,1518767,"Barcelona",4,1129,"1355661108737155072",0
1026,100317,"Sevilla",3,1196,"1355661489189826562",0
1027,2036603,"Barcelona",3,753,"1355662624852160515",0
1028,1622165,"Sevilla",3,968,"1355663508654985217",0
1029,776232,"Valencia",5,1405,"1355664644518633472",0
1030,1654118,"Valencia",5,1145,"1355665780369715200",0
1031,319542,"Ibiza",5,1072,"1355667167740653568",0
1032,135915,"Ibiza",3,1350,"1355668555212201985",0
1033,476875,"Barcelona",4,1493,"1355669942344015875",0
1034,1004714,"Valencia",1,1388,"1355671077859577859",0
1035,1182939,"Ibiza",4,672,"1355672213836488705",0
1036,1153914,"Oviedo",4,783,"1355673349536555014",0
1037,2029089,"Madrid",3,1369,"1355674233326755847",0
1038,1585724,"Sevilla",5,566,"1355674866012315649",0
1039,271011,"Madrid",3,618,"1355676253446152198",0
1040,1151919,"Madrid",1,1242,"1355677640557031427",0
1041,759421,"Sevilla",4,731,"1355678525165105159",0
1042,2059723,"Sevilla",2,520,"1355679409240481793",0
1043,1128378,"Valencia",5,857,"1355680796741406721",0
1044,1801174,"Bilbao",4,1256,"1355682183915188229",0
1045,1699674,"Sevilla",5,1219,"1355682816508493829",0
1046,1715254,"Bilbao",5,454,"1355683952401534981",0
1047,741255,"Bilbao",5,883,"1355685088231620611",0
1048,795734,"Valencia",2,1367,"1355685720606826496",0
1049,353365,"Oviedo",5,1461,"1355686604539637761",0
1050,1336390,"Bilbao",4,870,"1355687488438882308",0
1051,310358,"Oviedo",2,1316,"1355688372451291138",0
1052,1208022,"Oviedo",3,412,"1355689256765808640",0
1053,893302,"Barcelona",2,423,"1355690140887379969",0
1054,208987,"Madrid",1,1064,"1355691528417636353",0
1055,1921176,"Barcelona",3,462,"1355692664298086404",0
1056,1298736,"Barcelona",3,1456,"1355693800136568839",0
1057,1330262,"Valencia",1,554,"1355694935941533706",0
1058,161900,"Bilbao",2,1491,"1355695568492908550",0
1059,1707644,"Oviedo",3,640,"1355696200968794118",0
1060,1894458,"Oviedo",5,1164,"1355696832991678465",0
1061,810771,"Ibiza",5,1147,"1355697465610133505",0
1062,484687,"Madrid",5,855,"1355698601339580418",0
1063,1810092,"Barcelona",1,486,"1355699485305942016",0
1064,240069,"Oviedo",5,1383,"1355700620984987649",0
1065,1857523,"Sevilla",4,987,"1355701756542525440",0
1066,434178,"Ibiza",1,463,"1355702388850647047",0
1067,390402,"Ibiza",3,456,"1355703524236156930",0
1068,1878397,"Oviedo",2,1104,"1355703904785342464",0
1069,726271,"Sevilla",3,733,"1355705040581877763",0
1070,1779720,"Ibiza",1,625,"1355705420799729665",0
1071,279224,"Sevilla",4,1274,"1355706556634038274",0
1072,1585289,"Valencia",4,768,"1355707944055296003",0
1073,214795,"Bilbao",5,828,"1355709079839240196",0
1074,695071,"Bilbao",3,1468,"1355710467629580291",0
1075,1309347,"Bilbao",5,1362,"1355711854987927552",0
1076,1186070,"Oviedo",4,1433,"1355712990872535040",0
1077,1626879,"Oviedo",3,1427,"1355714126727815170",0
1078,805876,"Oviedo",1,1447,"1355715011046494209",0
1079,534037,"Madrid",4,858,"1355716147006595074",0
1080,672700,"Oviedo",2,846,"1355717282488594432",0
1081,345845,"Oviedo",5,443,"1355717914989633539",0
1082,1724981,"Sevilla",1,1498,"1355719302327005187",0
1083,52486,"Madrid",5,625,"1355720689429393412",0
1084,470466,"Oviedo",1,1224,"1355722076842319874",0
1085,500320,"Bilbao",5,603,"1355723464083185664",0
1086,103515,"Barcelona",4,1160,"1355723844510765057",0
1087,65892,"Barcelona",1,1052,"1355724477104058378",0
1088,1870031,"Ibiza",4,711,"1355725613076795393",0
1089,1704443,"Valencia",3,1347,"1355726497386905600",0
1090,1421386,"Sevilla",5,1041,"1355727633087143937",0
1091,1781023,"Ibiza",1,1484,"1355729020424478723",0
1092,827107,"Barcelona",1,569,"1355730407833149443",0
1093,786085,"Barcelona",5,1484,"1355731795329888256",0
1094,775096,"Valencia",3,1265,"1355732427415678977",0
1095,759273,"Bilbao",3,1141,"1355733311440760834",0
1096,578397,"Oviedo",3,478,"1355734698681651202",0
1097,361215,"Bilbao",3,1204,"1355736086203527170",0
1098,250432,"Ibiza",2,1308,"1355736718759112706",0
1099,1965205,"Sevilla",1,733,"1355737350815555585",0
1100,1095433,"Oviedo",3,1326,"1355738486704377856",0
1101,1533413,"Ibiza",2,738,"1355739370771374082",0
1102,105901,"Bilbao",5,1370,"1355740758393937922",0
1103,741160,"Valencia",4,966,"1355741390316183552",0
1104,1214259,"Barcelona",2,421,"1355742526041423873",0
1105,1367915,"Valencia",5,670,"1355743410129424384",0
1106,90476,"Madrid",2,1105,"1355744042546589701",0
1107,1160412,"Barcelona",2,1324,"1355745178166980609",0
1108,213707,"Sevilla",3,538,"1355746313812504577",0
1109,255599,"Bilbao",2,476,"1355747701015654400",0
1110,992741,"Barcelona",5,945,"1355748585040654337",0
1111,1330756,"Sevilla",5,1418,"1355749720430358530",0
1112,1511449,"Ibiza",1,443,"1355750100631486466",0
1113,303138,"Valencia",2,1240,"1355751236360949762",0
1114,54933,"Barcelona",1,437,"1355752623756992514",0
1115,2030987,"Sevilla",5,814,"1355753759553556480",0
1116,1444495,"Ibiza",2,666,"1355754643750608896",0
1117,1904533,"Oviedo",5,444,"1355755779144429569",0
1118,1553144,"Barcelona",1,744,"1355756915062681603",0
1119,1804663,"Sevilla",2,1331,"1355758302605545479",0
1120,149384,"Barcelona",3,580,"1355758935081443331",0
1121,1057272,"Ibiza",4,1497,"1355760322422960130",0
1122,1009971,"Oviedo",4,933,"1355761206448029696",0
1123,1958953,"Madrid",1,1019,"1355761838873579521",0
1124,1896623,"Sevilla",5,856,"1355762722852532224",0
1125,979666,"Valencia",4,463,"1355763355995271169",0
1126,103499,"Bilbao",3,436,"1355763988487950341",0
1127,1363780,"Valencia",1,1052,"1355765124087361542",0
1128,1052710,"Bilbao",4,1352,"1355766259749629954",0
1129,1921398,"Madrid",3,957,"1355766891713859584",0
1130,55371,"Ibiza",2,1193,"1355768278975733761",0
1131,1731662,"Oviedo",5,1008,"1355769414617063425",0
1132,182881,"Sevilla",3,880,"1355770801547575302",0
1133,650200,"Madrid",5,726,"1355772189245648896",0
1134,1576582,"Sevilla",1,822,"1355773073153253376",0
1135,1974896,"Sevilla",1,1062,"1355773705524228105",0
1136,496796,"Madrid",5,1288,"1355774338146963459",0
1137,2022732,"Oviedo",2,736,"1355774971079962624",0
1138,941112,"Sevilla",4,901,"1355775351377567747",0
1139,571268,"Ibiza",3,839,"1355775983652110337",0
1140,799623,"Madrid",1,1221,"1355777371119513600",0
1141,299309,"Barcelona",2,910,"1355778255165542401",0
1142,1511193,"Madrid",5,721,"1355778887494610948",0
1143,588401,"Barcelona",3,1121,"1355780274890616833",0
1144,1186210,"Ibiza",1,1262,"1355781158915731456",0
1145,73773,"Valencia",2,617,"1355782294733258759",0
1146,1256038,"Valencia",2,1285,"1355783681781202945",0
1147,1845932,"Sevilla",1,658,"1355784817514852353",0
1148,1472341,"Madrid",3,408,"1355786204676050945",0
1149,130787,"Bilbao",4,1112,"1355787591765917697",0
1150,937304,"Oviedo",4,740,"1355788224329871365",0
1151,112834,"Bilbao",1,737,"1355789108388491266",0
1152,553046,"Barcelona",3,1080,"1355789992551972865",0
1153,67963,"Madrid",1,636,"1355790876564484097",0
1154,1123755,"Valencia",1,635,"1355792264090546178",0
1155,640090,"Sevilla",3,1413,"1355793147809452032",0
1156,990472,"Ibiza",1,625,"1355794031448567808",0
1157,1594768,"Bilbao",3,439,"1355795418840526850",0
1158,1484570,"Bilbao",2,704,"1355796554708353025",0
1159,629223,"Sevilla",3,1078,"1355797942247043074",0
1160,1095914,"Barcelona",3,785,"1355799078026801158",0
1161,475729,"Oviedo",5,1424,"1355799710485925888",0
1162,370376,"Bilbao",4,638,"1355800342907203584",0
1163,2080280,"Sevilla",2,1223,"1355801227037081600",0
1164,372856,"Barcelona",1,1446,"1355802614508695554",0
1165,1216001,"Barcelona",2,848,"1355803498793807872",0
1166,1710911,"Barcelona",1,1221,"1355804131093577728",0
1167,1239162,"Bilbao",3,1166,"1355805518443532288",0
1168,1266446,"Ibiza",1,984,"1355806402313408512",0
1169,510776,"Sevilla",1,1336,"1355807538151878656",0
1170,977145,"Valencia",4,1145,"1355808925795422208",0
1171,1882091,"Bilbao",5,688,"1355809558367776769",0
1172,384393,"Oviedo",1,464,"1355810190822617088",0
1173,2041917,"Madrid",1,575,"1355811578038390791",0
1174,304820,"Barcelona",1,425,"1355812210363297798",0
1175,1801504,"Barcelona",3,938,"1355812842654588930",0
1176,2013402,"Valencia",3,1314,"1355813474979487748",0
1177,56605,"Ibiza",5,1370,"1355814610541146113",0
1178,842957,"Ibiza",4,1346,"1355815494817882114",0
1179,211904,"Barcelona",4,863,"1355816882197168128",0
1180,1493577,"Barcelona",1,1062,"1355817766289338368",0
1181,1172838,"Valencia",3,1461,"1355818398505185281",0
1182,1431781,"Sevilla",3,922,"1355819785926406152",0
1183,1782798,"Ibiza",2,934,"1355820669754335233",0
1184,1220288,"Barcelona",5,1127,"1355821553817165824",0
1185,761255,"Sevilla",2,1275,"1355822941318090753",0
1186,1696154,"Bilbao",2,970,"1355823825179570179",0
1187,111619,"Valencia",4,944,"1355824961030647810",0
1188,543650,"Madrid",2,1218,"1355826096655265792",0
1189,552936,"Barcelona",5,630,"1355827484168761344",0
1190,1484634,"Sevilla",5,973,"1355828367891816452",0
1191,914217,"Valencia",4,929,"1355829755300491265",0
1192,681139,"Madrid",4,816,"1355831142474199047",0
1193,1961188,"Valencia",1,789,"1355831774765584385",0
1194,948697,"Bilbao",1,1339,"1355832658652258305",0
1195,1513135,"Valencia",4,441,"1355833542702473217",0
1196,1216369,"Barcelona",3,1221,"1355834426584924161",0
1197,833052,"Valencia",1,1122,"1355835562389889024",0
1198,1738414,"Bilbao",4,565,"1355836949500731396",0
1199,1864627,"Valencia",4,1417,"1355837833509040129",0
1200,1000798,"Oviedo",4,486,"1355838969003577345",0
1201,1860534,"Sevilla",1,1217,"1355839853229826054",0
1202,172143,"Oviedo",4,811,"1355840485982687238",0
1203,1263447,"Barcelona",3,704,"1355841370028732421",0
1204,898693,"Barcelona",3,1127,"1355842757546401793",0
1205,340060,"Ibiza",3,760,"1355843641454043139",0
1206,525142,"Bilbao",4,513,"1355844777040818176",0
1207,1246063,"Valencia",4,1218,"1355845912405417985",0
1208,875804,"Bilbao",1,1001,"1355847047866429441",0
1209,1329519,"Bilbao",5,634,"1355848435585478659",0
1210,567007,"Bilbao",4,631,"1355849068078125057",0
1211,1443260,"Oviedo",4,414,"1355850203505504259",0
1212,823229,"Madrid",3,813,"1355850584000225280",0
1213,1319656,"Madrid",1,1403,"1355851468033687552",0
1214,603397,"Valencia",3,618,"1355852100396310529",0
1215,1098773,"Bilbao",5,857,"1355852984199094276",0
1216,872383,"Oviedo",3,783,"1355854371708416000",0
1217,964488,"Oviedo",1,834,"1355855255477624980",0
1218,310747,"Bilbao",1,682,"1355856391232253964",0
1219,1487190,"Ibiza",2,597,"1355857023955570688",0
1220,1647539,"Ibiza",1,1047,"1355858411485855750",0
1221,9928,"Bilbao",3,661,"1355859044112732164",0
1222,924858,"Ibiza",4,1500,"1355859676307615746",0
1223,1232918,"Barcelona",1,1224,"1355860560512999424",0
1224,474446,"Sevilla",3,486,"1355861192649170944",0
1225,2030731,"Bilbao",5,853,"1355861825028501505",0
1226,1206433,"Oviedo",1,487,"1355863212709785600",0
1227,1133091,"Oviedo",3,522,"1355864600185622530",0
1228,379091,"Valencia",4,1128,"1355865987690754057",0
1229,532322,"Valencia",4,505,"1355866619935924226",0
1230,526424,"Sevilla",4,1330,"1355867252332113921",0
1231,68823,"Madrid",5,492,"1355868136646598659",0
1232,1546602,"Valencia",2,1500,"1355869021103656963",0
1233,1197768,"Ibiza",5,597,"1355870408382275585",0
1234,379058,"Valencia",5,707,"1355871040816222208",0
1235,1786014,"Valencia",1,499,"1355871673354956800",0
1236,238232,"Ibiza",5,1218,"1355872557623373824",0
1237,113123,"Ibiza",1,1213,"1355873441841295360",0
1238,1670300,"Madrid",3,1294,"1355874326067769348",0
1239,453692,"Sevilla",4,693,"1355875210491269125",0
1240,1816558,"Oviedo",4,1082,"1355876597937680386",0
1241,636949,"Ibiza",4,922,"1355877985388265474",0
1242,762098,"Bilbao",1,595,"1355878617851564034",0
1243,1383537,"Ibiza",5,1300,"1355880005289603077",0
1244,1614405,"Sevilla",2,1146,"1355880637870338057",0
1245,1141367,"Ibiza",2,688,"1355881270383927298",0
1246,1781632,"Barcelona",1,1349,"1355882658119753732",0
1247,774718,"Barcelona",2,1072,"1355883794008584193",0
1248,1738666,"Valencia",3,1385,"1355885181492719627",0
1249,827678,"Valencia",4,723,"1355885814211883011",0
1250,42055,"Ibiza",3,1384,"1355886698098536452",0
1251,232588,"Barcelona",2,1362,"1355887078446424067",0
1252,1269419,"Valencia",3,471,"1355887710846799874",0
1253,629434,"Sevilla",3,723,"1355888846630756353",0
1254,1652702,"Valencia",4,1352,"1355889478913695744",0
1255,383503,"Barcelona",3,1141,"1355890111502811136",0
1256,1559692,"Valencia",5,622,"1355891498538172418",0
1257,1608608,"Sevilla",2,679,"1355892634049503234",0
1258,357792,"Madrid",2,796,"1355893266286309383",0
1259,1186093,"Sevilla",5,1092,"1355894653548191751",0
1260,758027,"Sevilla",5,1152,"1355895285931765763",0
1261,2032457,"Barcelona",1,1290,"1355896673571131392",0
1262,1027470,"Ibiza",4,1423,"1355897809434800129",0
1263,1127145,"Sevilla",5,1408,"1355898693510115329",0
1264,895711,"Bilbao",1,1328,"1355899325877006338",0
1265,653280,"Barcelona",4,1259,"1355900210061455364",0
1266,231509,"Sevilla",3,715,"1355900842625396736",0
1267,72587,"Ibiza",2,1074,"1355901726868590595",0
1268,1184636,"Valencia",4,1497,"1355902359373754369",0
1269,1669909,"Ibiza",3,588,"1355903243461734402",0
1270,1778280,"Barcelona",5,1049,"1355904379140919297",0
1271,2063064,"Sevilla",2,1180,"1355905514958368769",0
1272,2089219,"Valencia",5,1358,"1355905895570485249",0
1273,1920170,"Sevilla",2,1200,"1355907283109236739",0
1274,740940,"Ibiza",3,628,"1355907915769651201",0
1275,558169,"Bilbao",5,505,"1355908548207767562",0
1276,1250827,"Madrid",5,884,"1355909935649927174",0
1277,1787334,"Bilbao",3,1166,"1355911071266201600",0
1278,1693985,"Oviedo",5,938,"1355912458708393992",0
1279,451673,"Oviedo",5,1108,"1355913594861445123",0
1280,1744840,"Sevilla",2,1356,"1355914730599305221",0
1281,1671646,"Sevilla",5,470,"1355915614515290118",0
1282,1353131,"Oviedo",4,1387,"1355916498569732096",0
1283,1689503,"Valencia",3,1334,"1355917634383077377",0
1284,1810981,"Madrid",5,1500,"1355918518718509056",0
1285,598550,"Ibiza",1,1037,"1355919654447886340",0
1286,689315,"Sevilla",5,1445,"1355920287045447690",0
1287,1782929,"Bilbao",4,1485,"1355921171070541825",0
1288,1585946,"Sevilla",4,1099,"1355921803659632644",0
1289,1430520,"Ibiza",2,429,"1355922939368136704",0
1290,1284060,"Ibiza",2,700,"1355924075370209280",0
1291,1898166,"Valencia",1,1001,"1355925463030509570",0
1292,724373,"Madrid",2,828,"1355926850162335748",0
1293,1763398,"Oviedo",1,978,"1355927482759868418",0
1294,1035776,"Sevilla",1,991,"1355928115302838278",0
1295,1359739,"Ibiza",3,595,"1355929502711508994",0
1296,1372400,"Oviedo",1,1340,"1355930134851825664",0
1297,2140,"Barcelona",1,1072,"1355930767164141574",0
1298,457467,"Sevilla",3,1264,"1355932154618916864",0
1299,1906919,"Barcelona",1,998,"1355933038815932416",0
1300,1579763,"Valencia",3,1134,"1355934174704762883",0
1301,713588,"Barcelona",2,821,"1355935561668812800",0
1302,1672741,"Valencia",5,1359,"1355936445685489669",0
1303,518377,"Ibiza",5,1313,"1355937077943263232",0
1304,1712728,"Oviedo",2,1459,"1355938465515532291",0
1305,716518,"Sevilla",3,736,"1355939853008068614",0
1306,944726,"Barcelona",1,611,"1355940737284780032",0
1307,547058,"Oviedo",3,918,"1355941873135841281",0
1308,2046931,"Sevilla",1,1006,"1355943260418678787",0
1309,803555,"Valencia",4,971,"1355944396336852996",0
1310,12532,"Bilbao",1,1255,"1355945784047509505",0
1311,974607,"Oviedo",3,1306,"1355946416431050754",0
1312,564778,"Madrid",5,1418,"1355947048630104064",0
1313,1810879,"Barcelona",4,751,"1355948436017860622",0
1314,7592,"Ibiza",4,1179,"1355949571873132547",0
1315,1536853,"Ibiza",4,555,"1355950204336398343",0
1316,573789,"Ibiza",4,806,"1355950836984242177",0
1317,70068,"Sevilla",1,1074,"1355951972919226374",0
1318,1219786,"Valencia",1,1242,"1355953360327864328",0
1319,1703465,"Bilbao",3,614,"1355953740830961679",0
1320,1011253,"Valencia",5,629,"1355955128210173956",0
1321,775068,"Bilbao",1,513,"1355956012386312194",0
1322,545954,"Barcelona",1,1402,"1355957399539085314",0
1323,1046929,"Sevilla",1,1098,"1355958787136516097",0
1324,2056739,"Madrid",4,580,"1355959671400652804",0
1325,1161653,"Sevilla",5,1233,"1355960555585069058",0
1326,436023,"Sevilla",3,1413,"1355961691390029825",0
1327,175762,"Sevilla",5,1178,"1355962323505205258",0
1328,682237,"Ibiza",1,812,"1355963459402403840",0
1329,1076252,"Valencia",5,1147,"1355964594783735809",0
1330,943696,"Sevilla",5,862,"1355965479035285504",0
1331,1075248,"Sevilla",4,668,"1355966363353952261",0
1332,1799057,"Bilbao",2,1223,"1355966995527856133",0
1333,1677703,"Madrid",2,1060,"1355968383045541888",0
1334,1661637,"Oviedo",5,606,"1355968763380822020",0
1335,1912531,"Ibiza",2,819,"1355969396167094276",0
1336,808124,"Oviedo",2,1439,"1355970783424749569",0
1337,261441,"Barcelona",2,462,"1355971668041150464",0
1338,1093455,"Madrid",3,768,"1355973055768621056",0
1339,109621,"Ibiza",5,1259,"1355973687988670465",0
1340,1586880,"Oviedo",5,547,"1355974572022095872",0
1341,983440,"Madrid",3,1426,"1355975204271497217",0
1342,28774,"Madrid",5,600,"1355976591709515777",0
1343,1324377,"Bilbao",2,1495,"1355977223879196674",0
1344,1338056,"Barcelona",5,699,"1355978611229122564",0
1345,959544,"Sevilla",2,498,"1355979495308750852",0
1346,906350,"Ibiza",3,408,"1355980127855927297",0
1347,930057,"Ibiza",2,632,"1355981263497273345",0
1348,1957438,"Valencia",3,982,"1355981896010911744",0
1349,1754178,"Valencia",4,568,"1355982528390303747",0
1350,822587,"Oviedo",1,635,"1355983160828456974",0
1351,1959476,"Barcelona",1,513,"1355984548564234240",0
1352,162314,"Barcelona",4,1420,"1355985432727728130",0
1353,1425136,"Barcelona",4,734,"1355986820186710018",0
1354,600945,"Barcelona",4,1202,"1355987704413106176",0
1355,265565,"Valencia",2,1139,"1355988588777844744",0
1356,454452,"Oviedo",5,1461,"1355989724964532225",0
1357,1461219,"Ibiza",3,1328,"1355990357385895940",0
1358,460022,"Madrid",2,643,"1355991744983298051",0
1359,1571461,"Barcelona",3,919,"1355992880872103936",0
1360,755329,"Bilbao",5,497,"1355994268339417090",0
1361,725054,"Bilbao",5,1443,"1355995404043759618",0
1362,972935,"Madrid",5,867,"1355996288345632770",0
1363,2095567,"Bilbao",3,1238,"1355997172710387720",0
1364,329003,"Sevilla",1,728,"1355997805131812871",0
1365,1681371,"Oviedo",1,907,"1355998941087727622",0
1366,107478,"Sevilla",5,1433,"1356000076968177665",0
1367,1736930,"Valencia",3,649,"1356000961060339713",0
1368,721405,"Madrid",5,1359,"1356001593934675972",0
1369,928618,"Barcelona",2,668,"1356002729622179841",0
1370,904452,"Ibiza",5,1072,"1356003613496193028",0
1371,1176987,"Valencia",5,976,"1356004246122975234",0
1372,1337951,"Bilbao",5,519,"1356005633787527168",0
1373,483912,"Oviedo",4,706,"1356006518018215938",0
1374,1501738,"Oviedo",4,894,"1356007150406021121",0
1375,432777,"Madrid",4,1286,"1356008034569498625",0
1376,1888299,"Ibiza",3,855,"1356008918930042887",0
1377,767988,"Sevilla",1,1294,"1356009802967736323",0
1378,1153101,"Bilbao",3,1140,"1356010687026393088",0
1379,1360194,"Oviedo",4,933,"1356011571093225474",0
1380,1158739,"Sevilla",1,530,"1356012204093530113",0
1381,1503713,"Sevilla",4,991,"1356012584437219331",0
1382,460768,"Oviedo",1,773,"1356013720275660803",0
1383,273803,"Bilbao",2,487,"1356014604707627010",0
1384,271684,"Oviedo",4,913,"1356015992355360769",0
1385,1706736,"Barcelona",3,962,"1356016624906752000",0
1386,1613782,"Barcelona",2,1134,"1356017760833331200",0
1387,1414470,"Bilbao",1,426,"1356018392986214406",0
1388,141650,"Madrid",4,767,"1356019277111951366",0
1389,800710,"Oviedo",5,612,"1356020664541573125",0
1390,491886,"Madrid",2,1091,"1356021297013280771",0
1391,506798,"Bilbao",4,1161,"1356021929170378752",0
1392,434434,"Bilbao",5,1325,"1356023064975306752",0
1393,1417042,"Valencia",3,1285,"1356024452530712577",0
1394,1658674,"Bilbao",2,1471,"1356025084599791617",0
1395,1975314,"Sevilla",4,448,"1356026220534759427",0
1396,1945703,"Bilbao",1,1062,"1356027104413032453",0
1397,54735,"Valencia",5,801,"1356027484857368586",0
1398,775003,"Oviedo",3,1018,"1356028368924397574",0
1399,942650,"Valencia",3,1014,"1356029001647710209",0
1400,727120,"Oviedo",3,929,"1356030388657922052",0
1401,301380,"Bilbao",1,1130,"1356031776007856128",0
1402,1218556,"Madrid",1,1280,"1356032660179734531",0
1403,1359985,"Valencia",2,989,"1356033292546547712",0
1404,124379,"Ibiza",1,766,"1356034679732842497",0
1405,597825,"Valencia",2,1156,"1356035815500099584",0
1406,970320,"Oviedo",5,432,"1356036448001155072",0
1407,1816603,"Bilbao",1,1084,"1356037080279867392",0
1408,1696540,"Oviedo",1,787,"1356038467784994821",0
1409,662691,"Valencia",2,898,"1356039855214616577",0
1410,889232,"Ibiza",2,1235,"1356041242682007557",0
1411,1898280,"Barcelona",2,1244,"1356041623038210048",0
1412,1955488,"Ibiza",1,1336,"1356043010065256448",0
1413,1490447,"Valencia",3,461,"1356044397243211776",0
1414,1347296,"Bilbao",4,1485,"1356045029551308801",0
1415,707390,"Oviedo",4,855,"1356045661964296194",0
1416,1176978,"Sevilla",2,950,"1356047049318428673",0
1417,1904636,"Valencia",3,1390,"1356048436680912897",0
1418,890070,"Madrid",1,662,"1356049320638894087",0
1419,304244,"Valencia",1,642,"1356050205423099912",0
1420,1887119,"Ibiza",5,1158,"1356050837940920321",0
1421,1352215,"Barcelona",2,1013,"1356052225538351107",0
1422,462287,"Valencia",5,676,"1356053361494274048",0
1423,959769,"Oviedo",3,682,"1356054497227907087",0
1424,48307,"Madrid",3,1059,"1356055129808662533",0
1425,322105,"Ibiza",1,591,"1356056265475186688",0
1426,315268,"Valencia",5,811,"1356057653009653769",0
1427,1082693,"Barcelona",2,1483,"1356058537013743617",0
1428,41506,"Valencia",3,484,"1356059924447506432",0
1429,2025532,"Barcelona",5,748,"1356060556952805378",0
1430,1001737,"Madrid",4,631,"1356061441154027520",0
1431,435926,"Valencia",1,1430,"1356062828738846721",0
1432,394163,"Madrid",4,568,"1356063964665413634",0
1433,1318026,"Oviedo",2,928,"1356065100440997889",0
1434,1586314,"Ibiza",4,809,"1356065732795265024",0
1435,11777,"Oviedo",1,504,"1356066365078167552",0
1436,496805,"Bilbao",1,1343,"1356067500933455874",0
1437,257841,"Ibiza",3,1147,"1356068133216399364",0
1438,1812175,"Valencia",1,767,"1356068765759397891",0
1439,1327933,"Barcelona",1,1371,"1356069649419563014",0
1440,877109,"Valencia",1,606,"1356070533700448256",0
1441,1159014,"Ibiza",2,991,"1356071417369030662",0
1442,207707,"Madrid",3,504,"1356072301465362441",0
1443,1983838,"Oviedo",4,591,"1356073185142304774",0
1444,220637,"Valencia",1,1054,"1356074572559380482",0
1445,1335742,"Bilbao",4,488,"1356074953024692228",0
1446,134221,"Barcelona",4,469,"1356076340081020928",0
1447,91132,"Barcelona",2,1030,"1356077727082831872",0
1448,1940444,"Ibiza",1,1241,"1356079114613108737",0
1449,291852,"Valencia",4,1119,"1356079494856105986",0
1450,987319,"Bilbao",3,1140,"1356080127315222530",0
1451,454788,"Sevilla",3,838,"1356080759707201536",0
1452,1261675,"Madrid",1,714,"1356081392074035200",0
1453,1548947,"Bilbao",3,968,"1356082024050806787",0
1454,407339,"Ibiza",3,597,"1356083411459448834",0
1455,1132034,"Ibiza",1,1494,"1356084043847237632",0
1456,1507193,"Ibiza",2,953,"1356085431515930624",0
1457,848364,"Ibiza",4,1445,"1356086315637477376",0
1458,1452023,"Oviedo",1,1425,"1356087199859666948",0
1459,1834772,"Sevilla",3,682,"1356088587197014018",0
1460,1399419,"Ibiza",2,1026,"1356089219597398017",0
1461,1539641,"Bilbao",4,1327,"1356090607001874432",0
1462,1895941,"Sevilla",5,708,"1356091994599268355",0
1463,899368,"Sevilla",4,1446,"1356092627024797698",0
1464,875588,"Valencia",5,1356,"1356093259181920256",0
1465,555084,"Barcelona",4,1274,"1356094143286693889",0
1466,1253179,"Valencia",4,1044,"1356095530405945345",0
1467,941859,"Barcelona",5,853,"1356096162869235712",0
1468,1284286,"Oviedo",2,933,"1356096795462479873",0
1469,759574,"Madrid",4,1413,"1356098182896357376",0
1470,1182686,"Ibiza",4,1228,"1356099570556678145",0
1471,1924934,"Oviedo",4,683,"1356100957805883392",0
1472,1022740,"Oviedo",3,547,"1356101590088884225",0
1473,1245863,"Bilbao",5,731,"1356102222350864385",0
1474,1073691,"Ibiza",1,1070,"1356102854709276680",0
1475,1346392,"Ibiza",4,662,"1356103990296137732",0
1476,548572,"Ibiza",2,983,"1356105377838997506",0
1477,1755684,"Oviedo",1,1115,"1356105758186872834",0
1478,1742874,"Oviedo",5,596,"1356106390742380544",0
1479,1745182,"Oviedo",5,1306,"1356107526195048454",0
1480,733394,"Sevilla",1,1235,"1356108913779896321",0
1481,328650,"Sevilla",3,991,"1356110301104656386",0
1482,1657693,"Bilbao",3,823,"1356111184714477569",0
1483,64397,"Bilbao",4,1460,"1356111565167218688",0
1484,1412278,"Oviedo",4,1294,"1356112197613740033",0
1485,1780338,"Barcelona",4,638,"1356112829636636675",0
1486,1749252,"Madrid",3,1332,"1356113713296769024",0
1487,151219,"Sevilla",2,1369,"1356114848912961537",0
1488,1354091,"Sevilla",3,1236,"1356115481204289536",0
1489,60920,"Madrid",1,588,"1356116617055318017",0
1490,650937,"Barcelona",2,1500,"1356117752885501952",0
1491,1660234,"Barcelona",1,1074,"1356118636809908224",0
1492,2069760,"Sevilla",5,474,"1356119269453475841",0
1493,749394,"Barcelona",5,511,"1356120405229105155",0
1494,38547,"Bilbao",3,552,"1356121289321283584",0
1495,1287940,"Ibiza",3,511,"1356122173337968640",0
